20230502144637,10.0.0.50,32802,10.0.0.7,65002,3,0.0-1.0,21859736,174877888
20230502144638,10.0.0.50,32802,10.0.0.7,65002,3,1.0-2.0,29622272,236978176
20230502144639,10.0.0.50,32802,10.0.0.7,65002,3,2.0-3.0,42729472,341835776
20230502144640,10.0.0.50,32802,10.0.0.7,65002,3,3.0-4.0,49807360,398458880
20230502144641,10.0.0.50,32802,10.0.0.7,65002,3,4.0-5.0,52953088,423624704
20230502144642,10.0.0.50,32802,10.0.0.7,65002,3,5.0-6.0,59899904,479199232
20230502144643,10.0.0.50,32802,10.0.0.7,65002,3,6.0-7.0,63045632,504365056
20230502144644,10.0.0.50,32802,10.0.0.7,65002,3,7.0-8.0,59768832,478150656
20230502144645,10.0.0.50,32802,10.0.0.7,65002,3,8.0-9.0,63438848,507510784
20230502144646,10.0.0.50,32802,10.0.0.7,65002,3,9.0-10.0,63176704,505413632
20230502144647,10.0.0.50,32802,10.0.0.7,65002,3,10.0-11.0,62128128,497025024
20230502144648,10.0.0.50,32802,10.0.0.7,65002,3,11.0-12.0,64094208,512753664
20230502144649,10.0.0.50,32802,10.0.0.7,65002,3,12.0-13.0,63176704,505413632
20230502144650,10.0.0.50,32802,10.0.0.7,65002,3,13.0-14.0,63045632,504365056
20230502144651,10.0.0.50,32802,10.0.0.7,65002,3,14.0-15.0,63307776,506462208
20230502144652,10.0.0.50,32802,10.0.0.7,65002,3,15.0-16.0,63176704,505413632
20230502144653,10.0.0.50,32802,10.0.0.7,65002,3,16.0-17.0,63176704,505413632
20230502144654,10.0.0.50,32802,10.0.0.7,65002,3,17.0-18.0,63176704,505413632
20230502144655,10.0.0.50,32802,10.0.0.7,65002,3,18.0-19.0,70647808,565182464
20230502144656,10.0.0.50,32802,10.0.0.7,65002,3,19.0-20.0,72613888,580911104
20230502144657,10.0.0.50,32802,10.0.0.7,65002,3,20.0-21.0,77070336,616562688
20230502144658,10.0.0.50,32802,10.0.0.7,65002,3,21.0-22.0,69206016,553648128
20230502144659,10.0.0.50,32802,10.0.0.7,65002,3,22.0-23.0,64094208,512753664
20230502144700,10.0.0.50,32802,10.0.0.7,65002,3,23.0-24.0,74186752,593494016
20230502144701,10.0.0.50,32802,10.0.0.7,65002,3,24.0-25.0,74186752,593494016
20230502144702,10.0.0.50,32802,10.0.0.7,65002,3,25.0-26.0,79298560,634388480
20230502144703,10.0.0.50,32802,10.0.0.7,65002,3,26.0-27.0,79298560,634388480
20230502144704,10.0.0.50,32802,10.0.0.7,65002,3,27.0-28.0,79560704,636485632
20230502144705,10.0.0.50,32802,10.0.0.7,65002,3,28.0-29.0,74448896,595591168
20230502144706,10.0.0.50,32802,10.0.0.7,65002,3,29.0-30.0,79167488,633339904
20230502144707,10.0.0.50,32802,10.0.0.7,65002,3,30.0-31.0,74186752,593494016
20230502144708,10.0.0.50,32802,10.0.0.7,65002,3,31.0-32.0,74186752,593494016
20230502144709,10.0.0.50,32802,10.0.0.7,65002,3,32.0-33.0,74186752,593494016
20230502144710,10.0.0.50,32802,10.0.0.7,65002,3,33.0-34.0,68943872,551550976
20230502144711,10.0.0.50,32802,10.0.0.7,65002,3,34.0-35.0,68812800,550502400
20230502144712,10.0.0.50,32802,10.0.0.7,65002,3,35.0-36.0,73531392,588251136
