20230515160227,10.0.0.50,52920,10.0.0.7,65008,5,0.0-1.0,178872,1430976
20230515160227,10.0.0.50,53006,10.0.0.7,65008,18,0.0-1.0,178872,1430976
20230515160227,10.0.0.50,52934,10.0.0.7,65008,8,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,52986,10.0.0.7,65008,15,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,52962,10.0.0.7,65008,10,0.0-1.0,334776,2678208
20230515160227,10.0.0.50,53114,10.0.0.7,65008,27,0.0-1.0,334776,2678208
20230515160227,10.0.0.50,53054,10.0.0.7,65008,21,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,52976,10.0.0.7,65008,14,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,53098,10.0.0.7,65008,25,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,52968,10.0.0.7,65008,11,0.0-1.0,334776,2678208
20230515160227,10.0.0.50,53022,10.0.0.7,65008,17,0.0-1.0,655360,5242880
20230515160227,10.0.0.50,52974,10.0.0.7,65008,13,0.0-1.0,655360,5242880
20230515160227,10.0.0.50,52914,10.0.0.7,65008,3,0.0-1.0,357048,2856384
20230515160227,10.0.0.50,53068,10.0.0.7,65008,20,0.0-1.0,655360,5242880
20230515160227,10.0.0.50,53112,10.0.0.7,65008,26,0.0-1.0,655360,5242880
20230515160227,10.0.0.50,52996,10.0.0.7,65008,16,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,53086,10.0.0.7,65008,23,0.0-1.0,312504,2500032
20230515160227,10.0.0.50,52952,10.0.0.7,65008,7,0.0-1.0,376760,3014080
20230515160227,10.0.0.50,53072,10.0.0.7,65008,22,0.0-1.0,655360,5242880
20230515160227,10.0.0.50,52972,10.0.0.7,65008,12,0.0-1.0,379320,3034560
20230515160227,10.0.0.50,52928,10.0.0.7,65008,4,0.0-1.0,524288,4194304
20230515160227,10.0.0.50,53094,10.0.0.7,65008,24,0.0-1.0,245688,1965504
20230515160227,10.0.0.50,52940,10.0.0.7,65008,9,0.0-1.0,335472,2683776
20230515160228,10.0.0.50,52924,10.0.0.7,65008,6,0.0-1.0,312504,2500032
20230515160228,10.0.0.50,53038,10.0.0.7,65008,19,0.0-1.0,267960,2143680
20230515160228,10.0.0.50,0,10.0.0.7,65008,-1,0.0-1.0,10026336,80210688
20230515160228,10.0.0.50,52920,10.0.0.7,65008,5,1.0-2.0,111360,890880
20230515160228,10.0.0.50,53098,10.0.0.7,65008,25,1.0-2.0,197888,1583104
20230515160228,10.0.0.50,53006,10.0.0.7,65008,18,1.0-2.0,111360,890880
20230515160228,10.0.0.50,53038,10.0.0.7,65008,19,1.0-2.0,66816,534528
20230515160228,10.0.0.50,53072,10.0.0.7,65008,22,1.0-2.0,262144,2097152
20230515160228,10.0.0.50,52986,10.0.0.7,65008,15,1.0-2.0,200448,1603584
20230515160228,10.0.0.50,53114,10.0.0.7,65008,27,1.0-2.0,178176,1425408
20230515160228,10.0.0.50,52934,10.0.0.7,65008,8,1.0-2.0,111360,890880
20230515160228,10.0.0.50,52962,10.0.0.7,65008,10,1.0-2.0,111360,890880
20230515160228,10.0.0.50,52968,10.0.0.7,65008,11,1.0-2.0,133632,1069056
20230515160228,10.0.0.50,52972,10.0.0.7,65008,12,1.0-2.0,200448,1603584
20230515160228,10.0.0.50,52996,10.0.0.7,65008,16,1.0-2.0,244992,1959936
20230515160228,10.0.0.50,52928,10.0.0.7,65008,4,1.0-2.0,253368,2026944
20230515160228,10.0.0.50,53054,10.0.0.7,65008,21,1.0-2.0,376064,3008512
20230515160228,10.0.0.50,53112,10.0.0.7,65008,26,1.0-2.0,255928,2047424
20230515160228,10.0.0.50,52952,10.0.0.7,65008,7,1.0-2.0,136192,1089536
20230515160228,10.0.0.50,53086,10.0.0.7,65008,23,1.0-2.0,178176,1425408
20230515160228,10.0.0.50,53094,10.0.0.7,65008,24,1.0-2.0,66816,534528
20230515160228,10.0.0.50,53068,10.0.0.7,65008,20,1.0-2.0,393216,3145728
20230515160228,10.0.0.50,52976,10.0.0.7,65008,14,1.0-2.0,356352,2850816
20230515160228,10.0.0.50,53022,10.0.0.7,65008,17,1.0-2.0,347576,2780608
20230515160228,10.0.0.50,52974,10.0.0.7,65008,13,1.0-2.0,393216,3145728
20230515160229,10.0.0.50,52940,10.0.0.7,65008,9,1.0-2.0,133632,1069056
20230515160229,10.0.0.50,52924,10.0.0.7,65008,6,1.0-2.0,133632,1069056
20230515160229,10.0.0.50,52914,10.0.0.7,65008,3,1.0-2.0,289536,2316288
20230515160229,10.0.0.50,0,10.0.0.7,65008,-1,1.0-2.0,5243688,41949504
20230515160229,10.0.0.50,52914,10.0.0.7,65008,3,2.0-3.0,111360,890880
20230515160229,10.0.0.50,52920,10.0.0.7,65008,5,2.0-3.0,89088,712704
20230515160229,10.0.0.50,53006,10.0.0.7,65008,18,2.0-3.0,111360,890880
20230515160229,10.0.0.50,53072,10.0.0.7,65008,22,2.0-3.0,263608,2108864
20230515160229,10.0.0.50,53038,10.0.0.7,65008,19,2.0-3.0,178176,1425408
20230515160229,10.0.0.50,52962,10.0.0.7,65008,10,2.0-3.0,200448,1603584
20230515160229,10.0.0.50,52934,10.0.0.7,65008,8,2.0-3.0,155904,1247232
20230515160229,10.0.0.50,52986,10.0.0.7,65008,15,2.0-3.0,66816,534528
20230515160229,10.0.0.50,53114,10.0.0.7,65008,27,2.0-3.0,111360,890880
20230515160229,10.0.0.50,52968,10.0.0.7,65008,11,2.0-3.0,197888,1583104
20230515160229,10.0.0.50,52996,10.0.0.7,65008,16,2.0-3.0,89088,712704
20230515160229,10.0.0.50,52928,10.0.0.7,65008,4,2.0-3.0,203008,1624064
20230515160229,10.0.0.50,53054,10.0.0.7,65008,21,2.0-3.0,203008,1624064
20230515160229,10.0.0.50,53112,10.0.0.7,65008,26,2.0-3.0,180736,1445888
20230515160229,10.0.0.50,52952,10.0.0.7,65008,7,2.0-3.0,153344,1226752
20230515160229,10.0.0.50,53086,10.0.0.7,65008,23,2.0-3.0,222720,1781760
20230515160229,10.0.0.50,53094,10.0.0.7,65008,24,2.0-3.0,133632,1069056
20230515160230,10.0.0.50,53068,10.0.0.7,65008,20,2.0-3.0,221624,1772992
20230515160230,10.0.0.50,52976,10.0.0.7,65008,14,2.0-3.0,222720,1781760
20230515160230,10.0.0.50,53022,10.0.0.7,65008,17,2.0-3.0,244992,1959936
20230515160230,10.0.0.50,52940,10.0.0.7,65008,9,2.0-3.0,178176,1425408
20230515160230,10.0.0.50,52974,10.0.0.7,65008,13,2.0-3.0,221624,1772992
20230515160230,10.0.0.50,53098,10.0.0.7,65008,25,2.0-3.0,314368,2514944
20230515160230,10.0.0.50,52972,10.0.0.7,65008,12,2.0-3.0,244992,1959936
20230515160230,10.0.0.50,52924,10.0.0.7,65008,6,2.0-3.0,111360,890880
20230515160230,10.0.0.50,0,10.0.0.7,65008,-1,2.0-3.0,4431400,35451200
20230515160230,10.0.0.50,52924,10.0.0.7,65008,6,3.0-4.0,44544,356352
20230515160230,10.0.0.50,52972,10.0.0.7,65008,12,3.0-4.0,66816,534528
20230515160230,10.0.0.50,52920,10.0.0.7,65008,5,3.0-4.0,111360,890880
20230515160230,10.0.0.50,53006,10.0.0.7,65008,18,3.0-4.0,133632,1069056
20230515160230,10.0.0.50,52914,10.0.0.7,65008,3,3.0-4.0,89088,712704
20230515160230,10.0.0.50,53072,10.0.0.7,65008,22,3.0-4.0,200448,1603584
20230515160230,10.0.0.50,53038,10.0.0.7,65008,19,3.0-4.0,111360,890880
20230515160230,10.0.0.50,52962,10.0.0.7,65008,10,3.0-4.0,111360,890880
20230515160230,10.0.0.50,52934,10.0.0.7,65008,8,3.0-4.0,133632,1069056
20230515160230,10.0.0.50,52986,10.0.0.7,65008,15,3.0-4.0,89088,712704
20230515160230,10.0.0.50,53114,10.0.0.7,65008,27,3.0-4.0,133632,1069056
